file_name,kingdom,phylum,class,order,score,highest_classification_rank,taxonomic_name_2,score_2,score_diff,year,month,day,hour,minute,second
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723161817_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.4218522012233734,order,Diptera,0.2120202481746673,0.209831953048706,2024,7,23,16,18,17
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723161921_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.6037007570266724,order,Hemiptera,0.1312848180532455,0.4724159389734268,2024,7,23,16,19,21
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723164238_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8193771839141846,order,Coleoptera,0.1374099999666214,0.6819671839475632,2024,7,23,16,42,38
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723164506_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8710560202598572,order,Coleoptera,0.1003521308302879,0.7707038894295692,2024,7,23,16,45,6
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723164527_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9488269686698914,order,Coleoptera,0.0234434138983488,0.9253835547715424,2024,7,23,16,45,27
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723164610_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9501095414161682,order,Siphonaptera,0.0186004675924778,0.9315090738236904,2024,7,23,16,46,10
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723164654_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.2945346236228943,order,Diptera,0.148804023861885,0.1457305997610092,2024,7,23,16,46,54
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723164752_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9895800948143004,order,Asterales,0.0034097221214324,0.986170372692868,2024,7,23,16,47,52
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723165138_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8343031406402588,order,Coleoptera,0.1137328371405601,0.7205703034996986,2024,7,23,16,51,38
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723165154_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.2181431651115417,order,Burkholderiales,0.140321210026741,0.0778219550848007,2024,7,23,16,51,54
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723165613_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5181876420974731,order,Coleoptera,0.1346411556005478,0.3835464864969253,2024,7,23,16,56,13
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723165628_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.7077786922454834,order,Hemiptera,0.1521778553724289,0.5556008368730545,2024,7,23,16,56,28
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723170513_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7526186108589172,order,Hemiptera,0.1091326996684074,0.6434859111905098,2024,7,23,17,5,13
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723172412_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9433331489562988,order,Coleoptera,0.0276505276560783,0.9156826213002204,2024,7,23,17,24,12
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723172609_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.92395681142807,order,Coleoptera,0.0618623122572898,0.8620944991707802,2024,7,23,17,26,9
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723183059_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5938164591789246,order,Coleoptera,0.3313238620758056,0.2624925971031189,2024,7,23,18,30,59
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723193403_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.7928771376609802,order,Diptera,0.0810870453715324,0.7117900922894478,2024,7,23,19,34,3
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723193403_crop_3.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.6344721913337708,order,Coleoptera,0.1379173249006271,0.4965548664331436,2024,7,23,19,34,3
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723193511_crop_2.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.9656652808189392,order,Hemiptera,0.0148901510983705,0.9507751297205688,2024,7,23,19,35,11
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723193526_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.8533767461776733,order,Hemiptera,0.0530486740171909,0.8003280721604824,2024,7,23,19,35,26
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723193556_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.9370108246803284,order,Hymenoptera,0.0111195035278797,0.9258913211524488,2024,7,23,19,35,56
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240723/cropped/20240723200439_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.3469708859920501,order,Coleoptera,0.1488347351551056,0.1981361508369445,2024,7,23,20,4,39
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724110040_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6035720705986023,order,Coleoptera,0.3062760531902313,0.2972960174083709,2024,7,24,11,0,40
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724114040_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.7168659567832947,order,Diptera,0.2563866376876831,0.4604793190956116,2024,7,24,11,40,40
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724115340_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9229134917259216,order,Coleoptera,0.0523640625178813,0.8705494292080402,2024,7,24,11,53,40
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724122133_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9716023802757264,order,Coleoptera,0.0156186195090413,0.955983760766685,2024,7,24,12,21,33
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724123211_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.4710256457328796,order,Diptera,0.1873497515916824,0.2836758941411972,2024,7,24,12,32,11
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724124318_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9907265901565552,order,Hymenoptera,0.0033173258416354,0.9874092643149196,2024,7,24,12,43,18
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724130908_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9819863438606262,order,Coleoptera,0.0071538174524903,0.974832526408136,2024,7,24,13,9,8
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724131937_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.4123200476169586,order,Hemiptera,0.4007229804992676,0.011597067117691,2024,7,24,13,19,37
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724134247_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9710638523101808,order,Coleoptera,0.0153352357447147,0.955728616565466,2024,7,24,13,42,47
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724134634_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6216097474098206,order,Hymenoptera,0.2042794227600097,0.4173303246498108,2024,7,24,13,46,34
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724141258_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7815421223640442,order,Hemiptera,0.1026515811681747,0.6788905411958694,2024,7,24,14,12,58
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724141258_crop_1.jpg,Animalia,Arthropoda,Collembola,Entomobryomorpha,0.4030222296714782,order,Coleoptera,0.1389147639274597,0.2641074657440185,2024,7,24,14,12,58
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724142535_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.885775089263916,order,Hymenoptera,0.052726499736309,0.833048589527607,2024,7,24,14,25,35
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724144807_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9479937553405762,order,Coleoptera,0.0185488071292638,0.9294449482113124,2024,7,24,14,48,7
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724144822_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.5399770140647888,order,Diptera,0.3896930813789367,0.150283932685852,2024,7,24,14,48,22
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724150832_crop_1.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9749232530593872,order,Coleoptera,0.0057530431076884,0.9691702099516988,2024,7,24,15,8,32
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724151914_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6726648211479187,order,Hemiptera,0.0861880406737327,0.5864767804741859,2024,7,24,15,19,14
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724152651_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.800176203250885,order,Lepidoptera,0.0526859387755394,0.7474902644753456,2024,7,24,15,26,51
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724153834_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.3605808913707733,order,Coleoptera,0.2093041539192199,0.1512767374515533,2024,7,24,15,38,34
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724160705_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6362828612327576,order,Hemiptera,0.1522976458072662,0.4839852154254913,2024,7,24,16,7,5
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724161000_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7187071442604065,order,Hymenoptera,0.0569504983723163,0.6617566458880901,2024,7,24,16,10,0
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724162352_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.986177146434784,order,Asterales,0.002792841522023,0.9833843049127609,2024,7,24,16,23,52
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724162407_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9955474734306335,order,Coleoptera,0.0021699650678783,0.9933775083627552,2024,7,24,16,24,7
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724164031_crop_0.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.90242600440979,order,Lepidoptera,0.0308044590055942,0.8716215454041958,2024,7,24,16,40,31
/Volumes/Untitled/DIOPSIS-391_analyzed/photos/20240724/cropped/20240724164718_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.3190239071846008,order,Diptera,0.1523027420043945,0.1667211651802063,2024,7,24,16,47,18
