file_name,kingdom,phylum,class,order,score,highest_classification_rank,taxonomic_name_2,score_2,score_diff,year,month,day,hour,minute,second
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711104222_crop_0.jpg,Animalia,Arthropoda,Insecta,Hemiptera,0.5656587481498718,order,Coleoptera,0.1887142062187194,0.3769445419311523,2024,7,11,10,42,22
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711104925_crop_1.jpg,Animalia,Chordata,Mammalia,Chiroptera,0.4777684211730957,order,Caryophyllales,0.1584984213113784,0.3192699998617172,2024,7,11,10,49,25
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711105830_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.8618077635765076,order,Coleoptera,0.0438672192394733,0.8179405443370342,2024,7,11,10,58,30
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711110045_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.5208420753479004,order,Hemiptera,0.2601805329322815,0.2606615424156189,2024,7,11,11,0,45
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711110547_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6564387083053589,order,Coleoptera,0.195484772324562,0.4609539359807968,2024,7,11,11,5,47
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711110647_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.7215394973754883,order,Hemiptera,0.2156526893377304,0.5058868080377579,2024,7,11,11,6,47
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711111943_crop_0.jpg,Animalia,Arthropoda,Insecta,Hymenoptera,0.4077031910419464,order,Coleoptera,0.2161183059215545,0.1915848851203918,2024,7,11,11,19,43
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711111943_crop_1.jpg,Animalia,Arthropoda,Insecta,Coleoptera,0.5739437937736511,order,Hemiptera,0.1677027940750122,0.4062409996986389,2024,7,11,11,19,43
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711112037_crop_0.jpg,Animalia,Arthropoda,Insecta,Hemiptera,0.4009439647197723,order,Diptera,0.2154633104801178,0.1854806542396545,2024,7,11,11,20,37
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711112235_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.3666681051254272,order,Harpacticoida,0.2227268368005752,0.143941268324852,2024,7,11,11,22,35
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711112249_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.9735038876533508,order,Coleoptera,0.0160198342055082,0.9574840534478426,2024,7,11,11,22,49
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711112249_crop_2.jpg,Animalia,Arthropoda,Insecta,Diptera,0.162554994225502,order,Coleoptera,0.1136998608708381,0.0488551333546638,2024,7,11,11,22,49
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711112612_crop_0.jpg,Animalia,Arthropoda,Insecta,Diptera,0.6706717014312744,order,Asterales,0.2423760294914245,0.4282956719398498,2024,7,11,11,26,12
/Volumes/Untitled/DIOPSIS-385_analyzed/photos/20240711/cropped/20240711112642_crop_2.jpg,Animalia,Chordata,Mammalia,Chiroptera,0.473413735628128,order,Caryophyllales,0.1947355270385742,0.2786782085895538,2024,7,11,11,26,42
